5	91.63901933
10	91.24452052
15	89.40068215
20	87.27451992
25	85.11076276
30	82.98658709
35	80.93037944
40	78.95246319
45	77.05547884
50	75.23853461
55	73.49906678
60	71.83374262
65	70.23892268
70	68.71090601
75	67.24606042
80	65.84089188
85	64.49207842
90	63.19648462
95	61.95116431
100	60.75335662
